epoch,seed,lr,train_loss,val_loss
1,45,0.001,0.005683842296633175,0.004278364180422881
2,45,0.0009999383779245895,0.005343498527940552,0.004263828440076288
3,45,0.000999753526902683,0.005332268162835705,0.004262504537644631
4,45,0.0009994454925435043,0.005317070797654026,0.004249509725281421
5,45,0.000999014350849922,0.005316101661804369,0.004249621634645497
6,45,0.0009984602081996978,0.005308373318195848,0.00426208511378397
7,45,0.0009977832013192388,0.005301932109740831,0.004260584807899945
8,45,0.0009969834972498627,0.005303150761114843,0.0042327917454873815
9,45,0.000996061293306582,0.005293691002021907,0.004315625670749475
10,45,0.0009950168170294207,0.00530479156996234,0.004219649523934897
11,45,0.0009938503261272716,0.0052870984299708225,0.004274382036836708
12,45,0.0009925621084143099,0.005366490258030214,0.004230456604786655
13,45,0.0009911524817389804,0.005321164343158825,0.004260826883289744
14,45,0.0009896217939055723,0.005325103368041879,0.0043245823643005945
15,45,0.0009879704225884047,0.005298142364816898,0.004214953097021755
16,45,0.0009861987752386398,0.005305190408854919,0.004213126759757014
17,45,0.0009843072889837514,0.005384619931800891,0.004526733187958598
18,45,0.0009822964305196704,0.005338305844215013,0.0044120753129177235
19,45,0.0009801666959956333,0.005351828012647012,0.00427095775547273
20,45,0.0009779186108917661,0.005289550582578374,0.004221939057221308
21,45,0.0009755527298894296,0.005286185485231927,0.004216263878761846
22,45,0.0009730696367343592,0.0052823392216558174,0.004219756982124904
23,45,0.0009704699440926359,0.005298029627429985,0.004220334046027239
24,45,0.0009677542933995191,0.005298648132169146,0.004211120348533287
25,45,0.0009649233547011819,0.00530075208062969,0.004233959774651071
26,45,0.000961977826489388,0.005286641549161177,0.004221473765723845
27,45,0.0009589184355291488,0.005254636273987718,0.004199597833897261
28,45,0.0009557459366794051,0.005288428978173662,0.004212335354703314
29,45,0.000952461112706777,0.005264196375195505,0.004257724209524253
30,45,0.0009490647740924278,0.005291706511466685,0.004197972511653514
31,45,0.00094555775883209,0.005243466322515476,0.004183992729796206
32,45,0.0009419409322293028,0.005276039838633042,0.004421227365074789
33,45,0.0009382151866819101,0.0052753927272949684,0.004274755346534007
34,45,0.0009343814414618769,0.005279782271580928,0.004303859464605065
35,45,0.0009304406424884702,0.0052532347361162555,0.004212580607546603
36,45,0.0009263937620948695,0.005253183027981954,0.0042026134153061055
37,45,0.000922241798788257,0.005280523971354557,0.004199242342592162
38,45,0.0009179857770034514,0.005237597348642046,0.004191400414771017
39,45,0.000913626746850144,0.0052695230470370434,0.004478321985944229
40,45,0.0009091657838537996,0.0052553654245842815,0.004257951383752858
41,45,0.0009046039886902867,0.005260823835161025,0.0041965252774603225
42,45,0.0008999424869143022,0.005280863848846342,0.004198233911986737
43,45,0.0008951824286816577,0.0052792143345005435,0.004199073184281588
44,45,0.0008903249884654961,0.005238118695916008,0.0041960184325409286
45,45,0.0008853713647665072,0.0053046305024585984,0.0042500780785785005
46,45,0.000880322779817216,0.005271257824753806,0.00423039949279936
47,45,0.0008751804792804151,0.005245443504556256,0.004197835415492163
48,45,0.000869945731941816,0.005234921864091845,0.0042191220940474205
49,45,0.0008646198293969955,0.005256635089546947,0.004189438542679828
50,45,0.0008592040857327133,0.005337248212989356,0.004257781787172836
51,45,0.0008536998372026809,0.005270766086434409,0.004327841157860616
52,45,0.0008481084418978613,0.00524053269981454,0.004189189400195199
53,45,0.0008424312794113804,0.005257361655328739,0.00419528318076011
54,45,0.000836669750498132,0.005242974761778773,0.004189361064859173
55,45,0.0008308252767291643,0.005220399561764325,0.004235263379728969
56,45,0.000824899300140927,0.005247733891168136,0.004205144243314862
57,45,0.0008188932828794707,0.005279454323699919,0.004417413421084776
58,45,0.000812808706839685,0.0052647232669958115,0.004211621509645791
59,45,0.000806647073299662,0.005224375792194979,0.004204362822586999
60,45,0.0008004099025502793,0.005267172736131539,0.004289291908635813
61,45,0.0007940987335200906,0.005256605449022125,0.004187388633213499
